product_id,url,name,brand,price,image_route,top_notes,middle_notes,base_notes,accords,description
225390,https://www.bysuco.com/product/show/225390,플라워 오브 이모탈리티 오 드 퍼퓸 리필,킬리안,350000.0,https://cf.bysuco.net/ebb81cefa67f6f7fda6e736dd3b050c4.jpg?w=600,"피치, 아이리스, 로즈, 블랙 커런트, 통카 빈, 캐럿 씨드",,,"프루티, 파우더리, 아이리스",봄의 활기찬 에너지와 섬세한 본성을 표현한 향
224985,https://www.bysuco.com/product/show/224985,크리스탈 오 드 퍼퓸,샤넬,284000.0,https://cf.bysuco.net/7dfbc24745e22332e76d7296f3e8e3da.jpg?w=600,"시트러스, 그린 노트, 매그놀리아, 자스민",,,"화이트 플로럴, 플로랄, 그린",섬세하고 가볍게 퍼지는 그린 플로랄의 신선한 향
224936,https://www.bysuco.com/product/show/224936,코코 마드모아젤 퍼퓸 휴대용 스프레이,샤넬,229000.0,https://cf.bysuco.net/d02cc2199765760d669a5a5b2e8eb97e.jpg?w=600,"베르가못, 오렌지, 자몽","로즈, 리치, 자스민","패츌리, 바닐라, 머스크, 베티버","시트러스, 우디, 로즈",대담하고 자유로운 여성의 본질처럼 풍만하면서도 놀랍도록 신선한 구성을 지닌 여성스러운 앰버 향
224924,https://www.bysuco.com/product/show/224924,코코 퍼퓸,샤넬,459000.0,https://cf.bysuco.net/617817fb9afe27a236a8544a5c167582.jpg?w=600,"불가리안 로즈, 코리안더, 피치, 자스민, 만다린 오렌지","장미, 정향, 미모사, 오렌지 블라썸","앰버, 오포파낙스, 샌달우드, 바닐라","앰버, 스위트, 파우더리",세련되고 우아한 플로럴-상큼한 앰버 향
141026,https://www.bysuco.com/product/show/141026,쥬르 데르메스 오 드 퍼퓸 리필,에르메스,286000.0,https://cf.bysuco.net/26021746a2826278bac257ca13399a4b.jpg?w=600,"그레이프프룻, 레몬, 워터리 노트","화이트 플로랄, 가데니아, 그린 노트, 스위트 피","머스크, 우디 노트","시트러스, 화이트 플로랄, 그린",오직 꽃으로만 표현한 여성성의 본질
34263,https://www.bysuco.com/product/show/34263,터치 포 맨 오 드 뚜왈렛,버버리,74000.0,https://cf.bysuco.net/f9dab233b0b6b59b2576255bfba93d62.jpg?w=600,"바이올렛 리프, 아르테미지아, 만다린 오렌지","화이트페퍼, 시더, 너트맥","화이트 머스크, 통카빈, 베티버","프레쉬 스파이시, 머스크",중성적 향이 선사하는 포근함과 친밀한 이미지로 데일리로 사용하기에 좋은 향
33527,https://www.bysuco.com/product/show/33527,아란치아 로싸 오 드 퍼퓸,라보라토리오 올파티보,152000.0,https://cf.bysuco.net/080e19a0f0cd0469c01d8c16c1a4f64b.jpg?w=600,블러드 오렌지,"패션 프루츠, 오렌지 블라썸",화이트머스크,"시트러스, 프루티, 스위트",오렌지의 달콤상콤함 그 자체를 표현한 향
33472,https://www.bysuco.com/product/show/33472,레 제르 드 퍼퓸 라 트레지엠 에르 오 드 퍼퓸 (13번째 시간),까르띠에,365000.0,https://cf.bysuco.net/b2c6f758cd2990636bc8b5b3af77c135.jpg?w=600,"자작나무, 마테, 레더, 바닐라, 패출리, 베르가못",,,"레더, 스모키, 우디",스모키한 향들이 선사하는 매혹적인 향기
33471,https://www.bysuco.com/product/show/33471,레 제르 드 퍼퓸 에르 미스테리어스 오 드 퍼퓸 (신비의 시간),까르띠에,365000.0,https://cf.bysuco.net/188e988372debc9b077fc58a51254fc7.jpg?w=600,"에센스, 패출리, 엘레미 레진, 자스민, 코리앤더, 너트맥",,,"발사믹, 아로마틱, 패출리",고요한 적막이 드리운 나무숲의 신비한 향기
33464,https://www.bysuco.com/product/show/33464,레 제르 드 퍼퓸 에르 푸구스 오 드 뚜왈렛 (축제의 시간),까르띠에,365000.0,https://cf.bysuco.net/e67e0e9e2fd192fca8f8b31bfa28be67.jpg?w=600,"매그놀리아, 베르가못","마테, 베티버, 라벤더","가죽, 머스크, 떡갈나무","아로마틱, 플로랄",아로마틱과 플로랄의 조화가 선사하는 활기찬 축제와 같은 향
33449,https://www.bysuco.com/product/show/33449,파샤 드 까르띠에 에디션 누아르 오 드 뚜왈렛,까르띠에,108000.0,https://cf.bysuco.net/abfef4a49f62e18b5e2ba5ffe7f3dafa.jpg?w=600,"시트러스, 시더, 앰버, 민트, 워터리 노트, 아이리스, 블랙페퍼, 바이올렛, 헬리오트로프, 클로브",,,"파우더리, 우디, 프레쉬 스파이시",푸제르 어코드를 중심으로 펼쳐지는 우아한 매력
33437,https://www.bysuco.com/product/show/33437,리비에르 드 까르띠에 럭셔리앙스 오 드 뚜왈렛,까르띠에,154000.0,https://cf.bysuco.net/1ea86d1adc54e148e5a8b6d2fd5bb57e.jpg?w=600,"허벌 노트, 펀, 제라늄, 로즈메리, 옻나무 수지, 오크, 피스타치오",,,"아로마틱, 프레쉬 스파이시, 그린","자연, 그 날 것이 주는 풍요로움과 같은 향"
33015,https://www.bysuco.com/product/show/33015,브라이트 크리스탈 오 드 뚜왈렛,베르사체,147000.0,https://cf.bysuco.net/260831f90ab9212b2dd9fdd714723806.jpg?w=600,"유자, 석류, 아이스 어코드","피오니, 로투스, 매그놀리아","머스크, 마호가니, 앰버","플로랄, 프레쉬",시퀸 드레스를 입은 여성의 아름답고 풋풋한 이미지를 떠올리게 하는 향
32859,https://www.bysuco.com/product/show/32859,오 드 샤를로트 오 드 뚜왈렛,구딸,310000.0,https://cf.bysuco.net/f598f68ab7c3659be680f74c0c3928de.jpg?w=600,릴리,"미모사, 릴리 오브 더 밸리","카카오, 바닐라","화이트 플로랄, 옐로우 플로랄, 카카오",집에서 디저트를 먹으며 보내는 여유와 같은 향
32801,https://www.bysuco.com/product/show/32801,맨 테라 에센스 오 드 퍼퓸,불가리,141000.0,https://cf.bysuco.net/0ee2fa60c03592417b2ee1c877293180.jpg?w=600,"시트론, 깔라만시","베티버, 이리스","얼시 노트, 때죽나무","얼시, 시트러스, 우디",대지의 풍요로움이 깃든 감각적인 향
23775,https://www.bysuco.com/product/show/23775,하이그로브 부케 오 드 퍼퓸,펜할리곤스,390000.0,https://cf.bysuco.net/41087596f1f8644b9849ef33044ffaea.jpg?w=600,라임 블라썸,미모사,시더,"옐로우 플로랄, 파우더리, 스위트",어느 여름날 별장의 만개한 정원의 향
23357,https://www.bysuco.com/product/show/23357,딜리셔스 루바즈 앤 로즈 오 드 퍼퓸,몰튼 브라운,240000.0,https://cf.bysuco.net/2ee239d9084d15d920ba9b40f4b65536.jpg?w=600,"라즈베리, 루바브, 자몽, 리치","피오니, 로즈, 핑크 페퍼","머스크, 바닐라, 시더","프루티, 로즈, 플로랄",풍미 가득한 디저트처럼 거부할 수 없는 향
22905,https://www.bysuco.com/product/show/22905,르 샹 드 카마르그 오 드 퍼퓸,라티잔 퍼퓨머,299000.0,https://cf.bysuco.net/0322c425df4eab2922efe5d72d6affdf.jpg?w=600,칼라브리안 베르가못,"라이스, 헤디온",샌달우드,"우디, 화이트 플로랄, 플로랄",포근함에 가까운 샌달우드의 향이 선사하는 우아함과 굉장히 자장가 같은 향수
22755,https://www.bysuco.com/product/show/22755,그린 오렌지 앤 코리안더 오 드 뚜왈렛,조 러브스,169000.0,https://cf.bysuco.net/274ab16b4ddb8a444e7e8a85f5d26206.jpg?w=600,"비터 오렌지, 블랙 페퍼","코리안더, 코리안더 리프","오크모스, 통카 빈","시트러스, 아로마틱, 프레쉬 스파이시",뉴욕에서의 여유로운 하루를 연상시키는 향.
21893,https://www.bysuco.com/product/show/21893,히어로 포 맨 오 드 퍼퓸,버버리,146000.0,https://cf.bysuco.net/35d74bdeabdd02e4cde3aa5cfba03662.jpg?w=600,"파인 니들, 올바늄","벤조인, 인센스","아틀라스 시더, 히말라얀 시더, 버지니아 시더","엠버, 우디",시더우드와 시트러스가 조화롭게 어우러져 화사하면서 매력적인 이미지 연출
10750,https://www.bysuco.com/product/show/10750,도손 오 드 뚜왈렛 (트래블 퍼퓸),딥티크,176000.0,https://cf.bysuco.net/b92a72390ea18bcb4091a96fa08a7b55_cvt.webp?w=600,"아프리칸 오렌지 플라워, 아이리스, 로즈","튜베로즈, 핑크 페퍼","벤조인, 머스크","화이트 플로랄, 튜베로즈, 애니멀릭",우아하고 묵직한 크리미 머스크 향
10509,https://www.bysuco.com/product/show/10509,오리엔탈 레더 오 드 퍼퓸,메모,390000.0,https://cf.bysuco.net/13bd46f6e3f42e5fb514f9a75a715b16_cvt.webp?w=600,"라벤더, 레드 칠리 페퍼, 고수","제라늄, 시나몬, 아니스, 티","클로브, 레더, 페출리, 벤조인, 바닐라","웜 스파이시, 아로마틱, 프레쉬 스파이시",페출리 레더 웨이크에서 오만의 눈부신 화려함을 연상시키는 풍부하고 장엄한 향
10412,https://www.bysuco.com/product/show/10412,잉글리쉬 페어 앤 프리지아 오 드 코롱 선물패키지,조 말론,239000.0,https://cf.bysuco.net/413b5f258677fda1cc83caf7dc65f677.jpg?w=600,"페어, 멜론","프리지아, 로즈","머스크, 페출리, 루바브, 앰버","플로랄, 프루티, 스위트","가을의 정수. 화이트 프리지아 부케향에 이제 막 익은 배의 신선함을 입히고 호박, 파출리, 우디향으로 은은함을 더했습니다"
9960,https://www.bysuco.com/product/show/9960,릴리 오브 더 밸리 오 드 퍼퓸,아쿠아 디 파르마,195000.0,https://cf.bysuco.net/0f12774ffa4d259246086a42ffcacad5_cvt.webp?w=600,"블랙커런트, 베르가못, 자몽","릴리 오브 더 밸리, 제라늄, 자스민, 매그놀리아","머스크, 시더","화이트 플로랄, 시트러스","은방울꽃과 시트러스의 조화로 화창한 자연의 향을 연상, 조용하지만 특별한 분위기를 발산하는 이미지 연출"
3408647,https://www.bysuco.com/product/show/3408647,러스트 에센스 드 퍼퓸,아무아쥬,650000.0,https://cf.bysuco.net/6d1a12d5e369773c72a6814794b9bd68.jpg?w=600,"카다몸, 오리스","샌달우드, 시더우드, 파출리","벤조인, 라브다넘, 바닐라, 시프리올, 스티락스, 통카빈, 미르","우디, 앰버, 파우더리, 스파이시","카다몸의 따뜻한 스파이스와 오리스의 부드러운 파우더리 향이 은은하게 퍼지며, 샌달우드와 시더우드의 크리미한 우디 결이 깊이를 더하고, 벤조인과 라브다넘, 바닐라가 겹쳐져 따뜻하고 세련된 광채처럼 이어지는 앰버 우디 향"
3408646,https://www.bysuco.com/product/show/3408646,에픽 56 우먼 엑스트레 드 퍼퓸,아무아쥬,730000.0,https://cf.bysuco.net/88235aea5e736195dcdfd2e1840ba9f8.jpg?w=600,"커민, 핑크 페퍼, 시나몬","다마스크 로즈, 제라늄, 자스민 티","앰버, 머스크, 오우드, 프랑킨센스, 가이악우드, 오리스, 샌달우드, 파출리, 바닐라","오리엔탈, 스파이시, 레진, 우디","따뜻한 커민과 시나몬, 핑크 페퍼의 스파이시한 열기가 강렬하게 열리며, 다마스크 로즈와 자스민 티의 우아한 플로럴이 깊이를 더하고, 프랑킨센스와 오우드, 앰버가 겹쳐져 신비롭고 장엄하게 이어지는 오리엔탈 스파이시 향"
3408644,https://www.bysuco.com/product/show/3408644,러브 딜라이트 우먼 오 드 퍼퓸,아무아쥬,530000.0,https://cf.bysuco.net/143b767d44835a12a66d8c941651c818.jpg?w=600,"진저, 만다린, 로즈 워터, 시나몬","헬리오트로프, 자스민, 로즈","바닐라, 코코아, 럼, 시프리올","플로럴, 구르망, 스위트, 스파이시","상큼한 만다린과 진저의 스파이시한 시트러스가 밝게 열리며, 헬리오트로프와 자스민·로즈의 부드러운 플로럴이 퍼지고, 바닐라와 코코아·럼의 달콤한 온기가 겹쳐져 디저트처럼 매혹적으로 남는 플로럴 구르망 향"
3408637,https://www.bysuco.com/product/show/3408637,리플렉션 우먼 오 드 퍼퓸,아무아쥬,530000.0,https://cf.bysuco.net/43841f72db1b2f6646722c692012c521.jpg?w=600,"그린 리브스, 프리지아, 워터 바이올렛","매그놀리아, 자스민","시더우드, 샌달우드, 앰버","플로럴, 그린, 우디, 파우더리","이슬 맺힌 초록 잎과 프리지아의 싱그러운 플로럴이 맑게 퍼지며, 매그놀리아와 자스민이 우아하게 피어나고, 시더우드와 샌달우드, 앰버가 부드럽게 이어져 차분하고 세련된 여운을 남기는 클래식 플로럴 우디 향"
3408634,https://www.bysuco.com/product/show/3408634,오푸스 XV 킹 블루 오 드 퍼퓸,아무아쥬,730000.0,https://cf.bysuco.net/02035fd7a7b3faf9dac9f9226413153a.jpg?w=600,"만다린, 블랙커런트, 핑크 페퍼","프랑킨센스, 앰버","오우드, 레더, 샌달우드, 파출리","우디, 앰버, 레진, 스파이시","상큼한 만다린과 블랙커런트의 프루티한 시트러스가 밝게 열리며, 프랑킨센스와 앰버의 레진 향이 깊이를 더하고, 오우드와 레더, 샌달우드가 겹쳐져 묵직하고 장엄하게 이어지는 오리엔탈 우디 향"
3408631,https://www.bysuco.com/product/show/3408631,바운드리스 오 드 퍼퓸,아무아쥬,530000.0,https://cf.bysuco.net/75cba36a03128cada12b810a4682b997.jpg?w=600,"블러드 오렌지, 카다몸, 진저","벤조인, 바닐라","통카빈, 미르, 코코아, 우디 노트","앰버, 스파이시, 레진, 웜","따뜻한 스파이스와 레진의 깊은 향기가 풍부하게 퍼지며, 바닐라와 통카빈의 달콤함이 더해져 앰버와 우디 노트로 묵직하고 관능적으로 이어지는 오리엔탈 앰버 향"
3408629,https://www.bysuco.com/product/show/3408629,오푸스 VII 레클리스 레더 오 드 퍼퓸,아무아쥬,530000.0,https://cf.bysuco.net/d43c9df4fcb7de3bdb1d56adfa4678b8.jpg?w=600,"갈바넘, 핑크 페퍼","인센스, 시더우드","레더, 우디 노트","레더, 우디, 스모키, 스파이시","그린한 갈바넘과 스파이스가 강렬하게 열리며, 가죽의 거친 질감과 인센스의 스모키함이 겹쳐져 깊고 어둡게 이어지는 강렬한 레더 우디 향"
3408627,https://www.bysuco.com/product/show/3408627,인터루드 오 드 퍼퓸 포 우먼,아무아쥬,530000.0,https://cf.bysuco.net/3c2c47742c8d7c4184787477a3e31785.jpg?w=600,"베르가못, 자몽, 진저","오렌지 블로썸, 로즈, 재스민","오포포낙스, 바닐라, 샌달우드
``","오리엔탈, 플로럴, 스파이시, 앰버","따뜻한 베르가못과 진저의 스파이스가 열리며, 오렌지 블로썸과 로즈의 풍부한 플로럴이 겹쳐지고, 오포포낙스와 바닐라, 우디 노트가 깊고 관능적인 여운으로 이어지는 오리엔탈 플로럴 향"
3408604,https://www.bysuco.com/product/show/3408604,타박 로즈 오 드 퍼퓸,비디케이,89000.0,https://cf.bysuco.net/6a41421bfb5346cbb127e21c297d6d8a.jpg?w=600,"플럼, 핑크 페퍼, 이탈리안 레몬","터키쉬 로즈, 초콜릿, 시나몬","타바코, 인도네시안 패촐리 리프, 스페인 라다넘","스위트, 로즈, 웜 스파이시",타바코가 어우러진 부드러우면서 강력한 로즈향
3407668,https://www.bysuco.com/product/show/3407668,자스민 17 오 드 퍼퓸 (벌크 제품),르 라보,310000.0,https://cf.bysuco.net/239a8c5fd26d16100756637a019431e4.jpg?w=600,"오렌지 블라썸, 자스민, 비터 오렌지, 네롤리, 머스크, 바닐라, 파마로사, 메이창, 앰버, 샌달우드",,,"화이트 플로랄, 시트러스, 프레쉬",자스민을 현대적인 느낌으로 재해석한 향
3407261,https://www.bysuco.com/product/show/3407261,머스크 임페리얼 코롱 압솔뤼 오 드 퍼퓸,아틀리에 코롱,148000.0,https://cf.bysuco.net/2ed784f896e1baad259b32b4f0c4aa77.jpg?w=600,"블랙 커런트, 칼라브리안 베르가못, 클라리 세이지","피그, 레더, 라벤더","앰브레트, 버지니아 시더우드","프루티, 우디, 아로마틱",프루티한 블랙 피그 어코드가 밤하늘의 깊은 색을 연상시키는 향을 완성합니다.
3407253,https://www.bysuco.com/product/show/3407253,로즈 뀌레 코롱 레어 오 드 퍼퓸,아틀리에 코롱,190000.0,https://cf.bysuco.net/cd898f396c1056de9c58e58b2f8cf685.jpg?w=600,"가이악 우드, 터키쉬 로즈, 아가우드, 베르가못",,,"로즈, 우디, 오우드",이탈리아산 베르가못이 꽃이 피는 향을 더욱 돋보이게 합니다.
3407241,https://www.bysuco.com/product/show/3407241,보헤미안 오렌지 블로썸 코롱 압솔뤼 오 드 퍼퓸,아틀리에 코롱,148000.0,https://cf.bysuco.net/767562a46aedec06c6dcb85fa6a25add.jpg?w=600,오렌지,네롤리,오렌지 블러썸,"시트러스, 화이트 플로랄, 스위트","두 번째 추출 유형인 네롤리 에센스는 꽃의 섬세하고 편안한 면을 드러냅니다. 시더우드 에센스
오렌지 플라워 노트는 시더우드의 수직 우디 노트 덕분에 전체 향 구조를 개선하고 통과합니다."
3406948,https://www.bysuco.com/product/show/3406948,1996 오 드 퍼퓸,바이레도,280000.0,https://cf.bysuco.net/409926f27515ba00ab5d46942deda397.jpg?w=600,"블랙 페퍼, 쥬니퍼 베리","레더 어코드, 오리스, 바이올렛","블랙 앰버, 패츌리, 바닐라","레더, 아로마틱, 프레시 스파이시","블랙 페퍼, 가죽, 파출리가 따뜻한 조화를 이룹니다."
3406131,https://www.bysuco.com/product/show/3406131,라디오 봄베이 오 드 퍼퓸,디에스 앤 더가,95000.0,https://cf.bysuco.net/00134994fb7d9ba8ad9987382c269fd7.webp?w=600,"우드, 구리, 시더우드","샌달우드, 아이리스, 브로니아","전나무, 코코넛 머스크, 앰버그리스","우디, 파우더리, 코코넛",열로 인해 나무의 기름이 분해되어 RAGAS와 GEETA DUTT는 바쁜 도시의 작은 스피커에서 장글거리는 소리와 같은 향
3406103,https://www.bysuco.com/product/show/3406103,잉글리쉬 페어 앤 프리지아 오 드 코롱 선물패키지,조 말론,110000.0,https://cf.bysuco.net/053683392dec7e20f77b22d23578a7e5.jpg?w=600,"페어, 멜론","프리지아, 로즈","머스크, 페출리, 루바브, 앰버","플로랄, 프루티, 스위트","가을의 정수. 화이트 프리지아 부케향에 이제 막 익은 배의 신선함을 입히고 호박, 파출리, 우디향으로 은은함을 더했습니다"
3405999,https://www.bysuco.com/product/show/3405999,패러독스 버츄얼 플라 오 드 퍼퓸,프라다,,,베르가못,"네롤리, 자스민","앰버, 머스크","화이트 플로랄, 머스크, 시트러스",안개속에서 피어난 플로럴 머스크 향
3405895,https://www.bysuco.com/product/show/3405895,투티 트윌리 데르메스 오 드 퍼퓸,에르메스,,,리치,진저 플라워,머스크,"프루티, 웜 스파이시, 프레쉬",
3405283,https://www.bysuco.com/product/show/3405283,리퀴드 일루전 오 드 퍼퓸,줄리엣 헤즈 어 건,331000.0,https://cf.bysuco.net/beb670a2898dd7f409a6327c8b8075a8.jpg?w=600,"아몬드, 헬리오트로프, 바이올렛","아이리스, 오리스, 튜베로즈","머스크, 통카빈, 앰버, 사이암벤조인","파우더리, 아이리스, 아몬드",영혼이 융합되고 감각이 고조될 정도로 압도적인 향기입니다.
2133537,https://www.bysuco.com/product/show/2133537,앙브르 톱카피 오 드 퍼퓸,엠디씨아이,381000.0,https://cf.bysuco.net/af728fa00ef23801fcf7d30b76fa7234.jpg?w=600,"라벤더, 파인애플, 자몽, 메론, 넛맥, 웜우드, 베르가못, 진저, 바질, 캐러웨이, 카다멈, 시나몬","은방울꽃, 바이올렛, 자스민, 백리향","머스크, 앰버, 오크모스, 가죽, 브라질리안 로즈우드, 티, 패츌리, 산딸기, 샌달우드, 바닐라, 베티버","프레쉬 스파이시, 아로마틱, 스위트",우아함이 넘치는 클래식 향수
1908025,https://www.bysuco.com/product/show/1908025,아프리카 올리판트 엑스트레 드 퍼퓸,니샤네,350000.0,https://cf.bysuco.net/cdfb895e05046ea53d5bfad84e1ab05a.webp?w=600,"암베르그리스, 유향, 몰약, 라다넘","카스토레움, 시, 레더, 우","무세논, 티베톤, 무스콘, 시베톤","엠버, 머스크, 아로마틱",숨겨진 욕망을 자극하는 향.
1908009,https://www.bysuco.com/product/show/1908009,우누타맘 엑스트레 드 퍼퓸,니샤네,210000.0,https://cf.bysuco.net/12f3f74248f1f250c4fa845c17748c0a.webp?w=600,"라벤더, 로즈마리, 민트, 주니퍼","재스민, 카네이션, 패출리, 앰버, 오레가노","카스토리움, 시스터스, 오크모스, 카라멜","아로마틱, 프레쉬 스파이시, 우디",허브의 아로마틱과 애니멀릭한 독특한 향.
1908006,https://www.bysuco.com/product/show/1908006,템플루오 엑스트레 드 퍼퓸,니샤네,340000.0,https://cf.bysuco.net/e958d01313775afac7376abcac24028b.webp?w=600,"베르가못 오일, 만다린, 사프란","재스민 삼박 앱솔루트, 오렌지 플라워, 프랄린","캐시미어 우드, 시더우드, 바닐라","스트러스, 화이트 플로, 스위트",달콤하고 포한 향.
1870053,https://www.bysuco.com/product/show/1870053,익스플로드 오 드 퍼퓸,라보라토리오 올파티보,195000.0,https://cf.bysuco.net/69068a38bb7df095655bc1b9ac283b17.jpg?w=600,"블랙 페퍼, 핑크 페퍼, 넛맥, 올리바넘, 코리안더","시프리올 오일, 나가르모타, 매그놀란, 워터리 노트, 은방울꽃, 가데니아","인도 오우드, 화이트 오우드, 암브로세나이브, 용연향, 베티버, 패츌리, 화이트 샌달우드","우디, 프레쉬 스파이시, 앰버",가장 귀중하고 빛나는 Oud를 기반으로 한 향기
1870052,https://www.bysuco.com/product/show/1870052,톤케이드 오 드 퍼퓸,라보라토리오 올파티보,195000.0,https://cf.bysuco.net/860662aa506faf5eaa5cf44e8fc57d84.jpg?w=600,"통카 빈, 드라이 후르츠, 카다멈, 네롤리","바닐라, 캐쉬미란, 시더, 패츌리","통카 빈, 바닐라, 인센스, 앰버우드, 머스크","바닐라, 앰버, 우디","댄서의 구불구불한 움직임처럼 나타나고, 돌고, 사라지는 성분들이 마음과 정신에 각인된 합창 공연"
694098,https://www.bysuco.com/product/show/694098,루나 로사 오션 오 드 퍼퓸,프라다,165000.0,https://cf.bysuco.net/c98ff50f0f054022d5119089db11683e.jpg?w=600,자몽,"우디 노트, 프랑킨센스","바닐라, 앰버 익스트림","앰버, 우디, 바닐라",새로운 남성적 강렬함을 선사하는 강렬한 세련미와 관능미를 가진 향
694094,https://www.bysuco.com/product/show/694094,프라다 앰버 오 드 퍼퓸,프라다,243000.0,https://cf.bysuco.net/7b465d2e86c16a45cfa3b86b8cfe4656.jpg?w=600,"베르가못, 비터 오렌지, 만다린 오렌지, 미모사","패츌리, 로즈, 핑크 페퍼","벤조인, 샌달우드, 머스크, 라브다넘, 통카빈","우디, 웜 스파이시, 패츌리",클래식한 여성미에 모던한 감성의 향
356066,https://www.bysuco.com/product/show/356066,드리스 반 노튼 오 드 퍼퓸,프레데릭 말,98000.0,https://cf.bysuco.net/6648e481156e2183e6f47e9bc0a9cdfe.jpg?w=600,"샌달우드, 바닐라, 사프란, 넛맥, 통카빈, 패츌리, 과이액목, 머스크, 우디노트, 자스민, 베르가못, 레몬",,,"우디, 웜 스파이시, 바닐라",세련된 샌달우드와 바닐라의 조합이 선사하는 고급스러운 향
225415,https://www.bysuco.com/product/show/225415,러브 오 프레쉬 오 드 퍼퓸 리필,킬리안,580000.0,https://cf.bysuco.net/6c9f9cb0e134a1f978365fe7ad53a74b.jpg?w=600,"네롤리, 페티그레인","자스민, 피오니, 프리지아","마쉬멜로우, 화이트 머스크","플로랄, 화이트 플로랄, 스위트",슈가 어코드의 달콤함으로 부드럽게 퍼지는 관능미
225413,https://www.bysuco.com/product/show/225413,러브 익스트림 오 드 퍼퓸 리필,킬리안,580000.0,https://cf.bysuco.net/5037906e33cf4bf23de6f4050b9e8a5b.jpg?w=600,"네롤리, 베르가못","오렌지 블라섬, 불가리안 로즈","마쉬멜로우, 바닐라, 머스크, 포메그란트","스위트, 화이트 플로랄, 시트러스",유쾌한 마시멜로우 어코드가 선사하는 숭고한 꽃향기
225381,https://www.bysuco.com/product/show/225381,애플 브랜디 온 더 락스 오 드 퍼퓸 리필,킬리안,350000.0,https://cf.bysuco.net/a4acbb3d09e09e8363ebea320897a1bd.jpg?w=600,"카다멈, 베르가못","애플, 럼, 브랜디, 파인애플, 바닐라, 모스","암브록산, 시더","프루티, 우디, 웜 스파이시","사과의 프루티한 블렌드가 브랜디와 조화를 이루며 럼주, 모스, 바닐라의 향을 이용해 재구성한 향"
225098,https://www.bysuco.com/product/show/225098,쁘와종 걸 언익스펙티드 오 드 뚜왈렛,디올,165000.0,https://cf.bysuco.net/89926a5a120b43a99041934411d082b5.jpg?w=600,"진저, 블러드 오렌지, 레몬",다마스크 로즈,"바닐라, 통카빈, 헤이즐넛, 캐쉬미란","바닐라, 시트러스, 웜 스파이시",전혀 예상치 못했던 새롭고 신선하며 반짝이는 플로럴 향
224931,https://www.bysuco.com/product/show/224931,코코 누와르 퍼퓸,샤넬,459000.0,https://cf.bysuco.net/735c7867920d6ea43c6c37d4392de697.jpg?w=600,"자몽, 베르가못, 오렌지","로즈, 제라늄, 자스민, 수선화, 피치","패츌리, 샌달우드, 올리바 통카빈, 바닐라, 화이트 머스크","웜 스파이시, 우디, 시트러스",짙은 어둠 사이로 강렬한 개성과 신비한 우아함을 황홀하게 펼쳐지는 향
224914,https://www.bysuco.com/product/show/224914,넘버5 로 트위스트 앤 스프레이 오 드 뚜왈렛 리필 세트,샤넬,206000.0,https://cf.bysuco.net/80e36e868d9429b4036fd04ec0849d70.jpg?w=600,"레몬, 알데히드, 라임, 베르가못, 네롤리, 만다린 오렌지","자스민, 일랑일랑, 5월의 장미","화이트 머스크, 오리스, 시더, 바닐","시트러스, 파우더리, 알데하이드",20ml*3로 구성되어 있는 세트 상품
140876,https://www.bysuco.com/product/show/140876,끌로에 시그니처 나츄렐 오 드 퍼퓸 리필,끌로에,237000.0,https://cf.bysuco.net/e5637e683e1ebf5b9e59f8cbe9d487cc.jpg?w=600,"시트론, 블랙 커런트","로즈, 네롤리","미모사, 시더","로즈, 시트러스, 플로랄",오가닉 로즈의 모던한 향을 담은 향
97058,https://www.bysuco.com/product/show/97058,오간자 오 드 퍼퓸,지방시,186000.0,https://cf.bysuco.net/5d13b68f8209e4d578469deba6b5f3c9.jpg?w=600,자스민,가드니아,바닐라,"화이트 플로랄, 프레쉬 스파이시, 우디",바닐라로 강화된 화이트 플라워로 구성된 풍만한 향수
97053,https://www.bysuco.com/product/show/97053,III 오 드 뚜왈렛,지방시,218000.0,https://cf.bysuco.net/6c72d6d80c681bdb560b93b3e3192329.jpg?w=600,히아신스,오리스,패츌리 에센스,"그린, 얼디, 아로마틱",시대를 초월한 유산 컬렉션의 지방시의 상징적인 향수.
33808,https://www.bysuco.com/product/show/33808,탄트리코 오 드 퍼퓸,라보라토리오 올파티보,130000.0,https://cf.bysuco.net/450ffa8ade31cdd0da1531d5745c5c4a.jpg?w=600,"주니퍼 베리, 클라리 세이지, 자몽, 라임","사이프러스, 샌달우드, 사천 페퍼","아틀라스 시더, 발삼 전나무, 화이트 머스크","우디, 아로마틱, 프레쉬 스파이시",지속적이면서도 친밀한 분위기를 자아내는 향
33806,https://www.bysuco.com/product/show/33806,튜베로즈 오 드 퍼퓸,라보라토리오 올파티보,130000.0,https://cf.bysuco.net/28c05be8079f9e4971fdba296921e244.jpg?w=600,"튜베로즈, 코리앤더, 머스크, 카네이션, 스파이스",,,"튜베로즈, 화이트 플로랄, 웜 스파이시",심플하면서도 섬세하게 표현한 튜베로즈의 향
33796,https://www.bysuco.com/product/show/33796,니드 유 오 드 퍼퓸,라보라토리오 올파티보,87000.0,https://cf.bysuco.net/894c87cc8e60954fe571619b4914a16b.jpg?w=600,"레몬, 핑크 페퍼","시 노트, 화이트 플로랄, 자스민","암브록산, 화이트 머스크, 샌달 우드","머스크, 화이트 플로랄, 마린",상쾌하게 시작하여 매혹적이고 부드러운 머스크가 선사하는 데일리 향
